DATE,HEAT NO,GRADE,LRF Process Time-HH:mm:ss,LRF Holding Time-mm,Power Consumption,Agron Consumption,Liquidus temp (° C),CSP-SiMn,Mn HC,Mn MC,Mn LC,Mn Metal,FeSi,Ladle Cov,FeMo Metal,FeV,FeNb lumps,FeTi lumps,FeTi Wire,FeB,FeAl,Cal Carb,Al bar,Al  wire,FeP,Sul Stick,Al mix,CaSi wire,Cal Wire,CaFeAl Wire,S Wire,Ni Plate,FeCr LC,FeCr HC,Al Shot,Lead Wire,Mo Metal,Syn Slag,LRF Total Time (Min),Lift Temp,Arching Time-mm,LRF Lime,C%,Mn%,S%,P%,Si%,Cr%,Ni%,Mo%,V%,Ti%,Al%,Ca%,N%,Pb%,Nb%,F-C%,F-Mn%,F-S%,F-P%,F-Si%,F-Cr%,F-Ni%,F-Mo%,F-V%,F-Ti%,F-Al%,F-Ca%,F-N%,F-Pb%,F-Nb%,Delta_C,Delta_Mn,Delta_S,Delta_P,Delta_Si,Delta_Cr,Delta_Ni,Delta_Mo,Delta_V,Delta_Ti,Delta_Al,Delta_Ca,Delta_N,Delta_Pb,Delta_Nb
2025-01-01 00:00:00,A246517,G-600-A,02:10:00,02:24:00,293.253,0.0,1528,0,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,248.0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,123.76666666666651,1568.0,17,1165.5,0.03764,0.09936,0.04377,0.01148,0.0112,0.01032,0.0031,0.0004,0.0002,0.00088,0.04421,0.00022,0.0046,0.00058,0.0002,0.04102,0.13,0.00681,0.01257,0.023,0.01158,0.00333,0.0004,0.0002,0.00093,0.03268,0.0021,0.0054,0.00051,0.00025,0.003380000000000001,0.03064,-0.03696000000000001,0.001089999999999999,0.0118,0.0012600000000000007,0.00023000000000000017,0.0,0.0,5.000000000000002e-05,-0.011529999999999999,0.00188,0.0008000000000000004,-6.999999999999997e-05,4.9999999999999996e-05
2025-02-28 00:00:00,D251263,G-600-A,00:00:00,01:14:00,0.0,0.0,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,120.0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,6.700000000000095,1568.0,17,200.0,0.03764,0.09936,0.04377,0.01148,0.0112,0.01032,0.0031,0.0004,0.0002,0.00088,0.04421,0.00022,0.0046,0.00058,0.0002,0.04102,0.13,0.00681,0.01257,0.023,0.01158,0.00333,0.0004,0.0002,0.00093,0.03268,0.0021,0.0054,0.00051,0.00025,0.003380000000000001,0.03064,-0.03696000000000001,0.001089999999999999,0.0118,0.0012600000000000007,0.00023000000000000017,0.0,0.0,5.000000000000002e-05,-0.011529999999999999,0.00188,0.0008000000000000004,-6.999999999999997e-05,4.9999999999999996e-05
2025-02-28 00:00:00,D251261,G-600-A,00:44:00,01:18:00,2917.118,10208.07851755,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,56.6,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,44.65,1570.0,16,173.0,0.04057,0.09767,0.0501,0.01379,0.01175,0.02008,0.004815,0.0004,0.0002,0.00081,0.07974,0.0002,0.0045,0.00085,0.0002,0.04152,0.13072,0.0074,0.01446,0.02424,0.02266,0.005175000000000001,0.0004,0.0002,0.00084,0.03132,0.0018,0.0054,0.00064,0.0002,0.0009499999999999995,0.033049999999999996,-0.0427,0.0006700000000000005,0.012490000000000001,0.0004900000000000009,-1.9999999999999185e-05,0.0,0.0,3.000000000000008e-05,-0.048420000000000005,0.0015999999999999999,0.0009000000000000006,-0.0002099999999999999,0.0
2025-01-01 00:00:00,A250002,G-600-A,00:54:00,01:21:00,3394.247,19897.59431514,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,124.9,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0,53.85,1566.0,20,446.0,0.0376,0.08877,0.03479,0.00537,0.01337,0.01373,0.00307,0.00053,0.0002,0.00089,0.06301,0.0001,0.0048,0.00061,0.0002,0.04168,0.12364,0.008,0.00483,0.01729,0.01511,0.00319,0.0004,0.0002,0.00088,0.036,0.00246,0.0053,0.00071,0.0002,0.00408,0.03487,-0.02679,-0.0005399999999999997,0.00392,0.001380000000000001,0.00012000000000000031,-9.999999999999999e-05,0.0,-9.999999999999918e-06,-0.02701,0.00236,0.0005000000000000004,0.00010000000000000005,0.0
2025-01-01 00:00:00,A250003,G-600-A,01:15:00,01:35:00,6448.388,19127.42964507,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,246.3,0,0,0,0,9.650000000000002,0,0,0,0,0,0,0,0,0,74.5333333333333,1572.0,35,746.0,0.0344,0.05618999999999999,0.04462,0.01082,0.00439,0.01399,0.00378,0.0004,0.0002,0.00086,0.04124,9e-05,0.0046,0.00035,0.00069,0.0456,0.13998,0.0063,0.012,0.039565,0.02286,0.00438,0.0004,0.0002,0.0012600000000000003,0.0324,0.0013,0.0056,0.0003,0.00146,0.011200000000000002,0.083385,-0.03832,0.0011800000000000005,0.02854,0.006280000000000003,0.0006000000000000003,0.0,0.0,0.00044999999999999977,-0.00884,0.00121,0.001,-5.000000000000002e-05,0.00077
2025-01-01 00:00:00,A250004,G-600-A,00:40:00,01:04:00,1503.326,11629.50378192,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,153.5,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,39.4,1572.0,8,355.0,0.039,0.08364,0.038,0.00781,0.00693,0.01024,0.00365,0.0004,0.0002,0.00086,0.04168,0.00063,0.0046,0.00027,0.00062,0.047,0.12476,0.006,0.00825,0.03353,0.00878,0.00323,0.0004,0.0002,0.00087,0.03279,0.00221,0.0054,0.00065,0.0002,0.008,0.04111999999999999,-0.032,0.0004400000000000003,0.0266,-0.0014600000000000012,-0.00042000000000000023,0.0,0.0,1.0000000000000026e-05,-0.008890000000000002,0.0015800000000000002,0.0008000000000000004,0.00037999999999999997,-0.00042
2025-01-01 00:00:00,A250005,G-600-A,01:14:00,01:27:00,3491.528,0.0,1528,0,80,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,169.0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,73.4166666666666,1569.0,18,1165.5,0.039,0.08364,0.038,0.00781,0.00693,0.01024,0.00365,0.0004,0.0002,0.00086,0.04168,0.00063,0.0046,0.00027,0.00062,0.047,0.12476,0.006,0.00825,0.03353,0.00878,0.00323,0.0004,0.0002,0.00087,0.03279,0.00221,0.0054,0.00065,0.0002,0.008,0.04111999999999999,-0.032,0.0004400000000000003,0.0266,-0.0014600000000000012,-0.00042000000000000023,0.0,0.0,1.0000000000000026e-05,-0.008890000000000002,0.0015800000000000002,0.0008000000000000004,0.00037999999999999997,-0.00042
2025-01-01 00:00:00,A250006,G-600-A,00:51:00,01:02:00,2102.535,23921.9978446,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,158.1,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,51.1166666666666,1568.0,11,742.0,0.0399,0.09722,0.03711,0.00703,0.01046,0.01634,0.00322,0.0004,0.0002,0.00088,0.03826,0.00036,0.0048,0.00049,0.0002,0.041,0.10915,0.0064,0.00986,0.024,0.02286,0.00421,0.0004,0.0002,0.00107,0.02712,0.0015,0.0055,0.00034,0.00123,0.0011000000000000038,0.011929999999999996,-0.030709999999999998,0.002830000000000001,0.01354,0.006280000000000003,0.00099,0.0,0.0,0.00018999999999999996,-0.011140000000000004,0.00114,0.0007000000000000001,-0.00014999999999999996,0.0007849999999999997
2025-01-01 00:00:00,A250007,G-600-A,00:47:00,01:17:00,2849.591,24360.65235468,1528,0,57,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,130.2,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,46.7333333333333,1568.0,15,715.0,0.036,0.09332,0.037,0.01951,0.01229,0.01254,0.0032,0.0004,0.0002,0.00092,0.04127,0.00025,0.0045,0.00052,0.0002,0.041,0.13095,0.0055,0.019,0.031,0.01853,0.00448,0.0004,0.0002,0.0012600000000000003,0.03168,0.0012,0.0054,0.0002,0.00127,0.0050000000000000044,0.03763000000000001,-0.0315,-0.00051,0.018709999999999997,0.0059900000000000005,0.001205,0.0,0.0,0.00035000000000000005,-0.009590000000000001,0.0009499999999999999,0.0009000000000000006,-0.00031999999999999997,0.0007849999999999997
2025-02-28 00:00:00,D251260,G-600-A,00:51:00,01:13:00,2776.354,12916.73674556,1528,0,42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,108.7,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,51.05,1570.0,15,329.0,0.03292,0.11282,0.026,0.01189,0.01775,0.01416,0.00264,0.0004,0.0002,0.00085,0.06839,0.00065,0.005,0.00045,0.0002,0.03658,0.13671,0.00729,0.01197,0.03237,0.0122,0.00266,0.0004,0.0002,0.00089,0.03007,0.0017,0.0054,0.00031,0.0002,0.0036600000000000035,0.023889999999999995,-0.018709999999999997,8.000000000000021e-05,0.014620000000000005,-0.00196,2.0000000000000052e-05,0.0,0.0,3.9999999999999996e-05,-0.03832000000000001,0.00105,0.0004000000000000002,-0.00014,0.0
2025-01-01 00:00:00,A250009,G-600-A,01:15:00,01:26:00,3915.132,33017.74447445,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,91.6,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,74.6666666666666,1569.0,22,418.0,0.045,0.09256,0.03475,0.01228,0.01276,0.01028,0.00314,0.000725,0.0002,0.00077,0.08827,0.00029,0.0048,0.0002,0.0003,0.048,0.12161,0.00679,0.01273,0.024,0.01528,0.00437,0.0004,0.0002,0.00116,0.02673,0.001,0.0057,0.00033,0.00115,0.0030000000000000027,0.029049999999999992,-0.027960000000000002,0.00045000000000000075,0.01124,0.005000000000000001,0.001205,-9.999999999999999e-05,0.0,0.00039000000000000005,-0.06154,0.00071,0.0009000000000000006,0.00013,0.0007849999999999997
2025-01-01 00:00:00,A250010,G-600-A,00:48:00,01:02:00,2272.002,13069.48654318,1528,0,40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,141.8,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,47.3166666666666,1568.0,14,638.0,0.03871,0.12416,0.02507,0.0178,0.01262,0.01388,0.00342,0.0004,0.0002,0.00077,0.03988,0.00045,0.0051,0.00072,0.0002,0.03523,0.12842,0.0072,0.018,0.026,0.01657,0.00423,0.0004,0.0002,0.00099,0.03378,0.0014,0.0055,0.00023,0.00116,-0.003480000000000004,0.00426,-0.017869999999999997,0.0001999999999999988,0.01338,0.0026900000000000014,0.0008100000000000004,0.0,0.0,0.00022000000000000003,-0.006100000000000001,0.00095,0.0003999999999999993,-0.00049,0.0007849999999999997
2025-01-01 00:00:00,A250011,G-600-A,00:59:00,01:16:00,3296.925,24825.15550446,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,91.3,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,58.6833333333333,1568.0,20,804.0,0.04,0.08911,0.05,0.014,0.0119,0.01398,0.00405,0.00044,0.0002,0.00112,0.06839,0.00036,0.0045,0.00035,0.00115,0.04416,0.12387,0.00574,0.014,0.02539,0.01402,0.00375,0.0004,0.0002,0.00104,0.03538,0.0015,0.0055,0.00048,0.00103,0.004159999999999997,0.03476,-0.04426,0.0,0.013489999999999999,4.0000000000000105e-05,-0.0002999999999999999,-3.9999999999999996e-05,0.0,-7.999999999999999e-05,-0.033010000000000005,0.00114,0.001,0.00013000000000000002,-0.00014999999999999996
2025-01-01 00:00:00,A250012,G-600-A,00:53:00,01:24:00,2128.737,8224.73258483,1528,0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,157.5,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,53.3333333333333,1568.0,13,666.0,0.03682,0.09716,0.061,0.01136,0.00987,0.01316,0.00371,0.0004,0.0002,0.00105,0.02379,0.00031,0.0044,0.00042,0.00112,0.03905,0.12257,0.00908,0.01342,0.02567,0.01783,0.0039,0.0004,0.0002,0.00108,0.04573,0.0015,0.0058,0.00037,0.00124,0.002230000000000003,0.025410000000000002,-0.05192,0.0020599999999999993,0.015799999999999998,0.004669999999999999,0.00018999999999999963,0.0,0.0,3.000000000000008e-05,0.02194,0.00119,0.0013999999999999993,-5.000000000000002e-05,0.0001200000000000001
2025-01-01 00:00:00,A250013,G-600-A,02:33:00,03:00:00,6860.9295,12264.08027066,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,197.3,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,123.76666666666651,1569.0,39,1165.5,0.036,0.06734,0.05391,0.00597,0.0024,0.01372,0.0032,0.0004,0.0002,0.00071,0.00055,0.00022,0.00435,0.00075,0.0002,0.04,0.11234,0.005,0.009,0.033,0.01586,0.00307,0.0004249999999999999,0.0002,0.00115,0.0318,0.0015,0.0054,0.00068,0.0002,0.0040000000000000036,0.045,-0.04891,0.0030299999999999997,0.02854,0.0021399999999999995,-0.00013000000000000034,5.9999999999999995e-05,0.0,0.00043999999999999996,0.03125,0.00128,0.0010500000000000006,-6.999999999999997e-05,0.0
2025-01-01 00:00:00,A250014,G-600-A,00:42:00,04:52:00,3401.063,0.0,1528,0,40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,211.4,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,123.76666666666651,1573.0,15,466.0,0.036,0.06734,0.05391,0.00597,0.0024,0.01372,0.0032,0.0004,0.0002,0.00071,0.00055,0.00022,0.00435,0.00075,0.0002,0.04,0.11234,0.005,0.009,0.033,0.01586,0.00307,0.0004249999999999999,0.0002,0.00115,0.0318,0.0015,0.0054,0.00068,0.0002,0.0040000000000000036,0.045,-0.04891,0.0030299999999999997,0.02854,0.0021399999999999995,-0.00013000000000000034,5.9999999999999995e-05,0.0,0.00043999999999999996,0.03125,0.00128,0.0010500000000000006,-6.999999999999997e-05,0.0
2025-01-01 00:00:00,A250015,G-600-A,01:05:00,01:25:00,1017.23,5913.13901159,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,67.1,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,65.2833333333333,1570.0,14,682.0,0.03154,0.08564,0.04133,0.0057,0.00632,0.00987,0.00313,0.0004,0.0002,0.00074,0.00344,0.0007250000000000001,0.0043,0.00072,0.0002,0.03859,0.12357,0.0073,0.01,0.02097,0.01354,0.0045,0.0004,0.0002,0.00117,0.039,0.002,0.0053,0.00022,0.00115,0.007050000000000001,0.037930000000000005,-0.03403,0.0043,0.01465,0.0036699999999999997,0.001205,0.0,0.0,0.00043000000000000004,0.03556,0.0003700000000000001,0.001,-0.0005,0.0007849999999999997
2025-01-01 00:00:00,A250016,G-600-A,00:51:00,01:08:00,1992.509,0.0,1528,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,54.0,0,0,0,0,21.0,0,0,0,0,0,0,0,0,0,51.3166666666666,1572.0,11,800.0,0.03154,0.08564,0.04133,0.0057,0.00632,0.00987,0.00313,0.0004,0.0002,0.00074,0.00344,0.0007250000000000001,0.0043,0.00072,0.0002,0.03859,0.12357,0.0073,0.01,0.02097,0.01354,0.0045,0.0004,0.0002,0.00117,0.039,0.002,0.0053,0.00022,0.00115,0.007050000000000001,0.037930000000000005,-0.03403,0.0043,0.01465,0.0036699999999999997,0.001205,0.0,0.0,0.00043000000000000004,0.03556,0.0003700000000000001,0.001,-0.0005,0.0007849999999999997
2025-01-01 00:00:00,B246628,G-600-A,02:32:00,02:49:00,0.0,12664.93966602,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,264.54999999999995,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,123.76666666666651,1575.0,8,1165.5,0.03868,0.13452,0.009785000000000005,0.01344,0.024095,0.01395,0.003,0.0004,0.0002,0.00107,0.01739,0.0007250000000000001,0.0052499999999999995,0.00057,0.0002,0.03701,0.12943,0.00477,0.01335,0.02194,0.01135,0.00281,0.0004249999999999999,0.0002,0.00079,0.0311,0.00195,0.0057,0.00033,0.0002,-0.0016699999999999979,-0.005090000000000011,-0.00287999999999999,-8.99999999999998e-05,-0.006259999999999998,-0.0026,-0.00019000000000000006,5.9999999999999995e-05,0.0,-0.00028,0.01371,0.00065,0.00020000000000000052,-0.00023999999999999998,0.0
2025-01-01 00:00:00,B246629,G-600-A,01:38:00,02:19:00,0.0,24913.88398169,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,264.54999999999995,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,99.4833333333333,1570.0,12,1165.5,0.025,0.05618999999999999,0.05191,0.00632,0.00708,0.00922,0.00356,0.0004,0.0002,0.00078,0.00504,0.00017,0.0045,0.0011,0.0002,0.0344,0.11797,0.00745,0.00784,0.01344,0.01064,0.00368,0.0004,0.0002,0.00085,0.03446,0.0015,0.0057,0.00104,0.0002,0.009399999999999999,0.06511,-0.04446,0.0015199999999999997,0.00636,0.0014199999999999994,0.00012000000000000031,0.0,0.0,6.999999999999997e-05,0.029419999999999998,0.00133,0.0012000000000000005,-6.000000000000016e-05,0.0
2025-01-01 00:00:00,B250001,G-600-A,01:05:00,03:07:00,4989.901,16932.39042559,1528,0,80,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,264.54999999999995,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,123.76666666666651,1562.5,27,1165.5,0.02899,0.05618999999999999,0.04818,0.0049,0.00392,0.00935,0.00314,0.0004,0.0002,0.0008,0.01309,0.00012,0.0049,0.00056,0.0002,0.04215,0.15902999999999998,0.00475,0.00798,0.02614,0.01349,0.00347,0.0004,0.0002,0.00092,0.044,0.0014,0.004925,0.00069,0.0002,0.013160000000000002,0.083385,-0.04343,0.0030799999999999994,0.02222,0.00414,0.00033,0.0,0.0,0.00011999999999999999,0.03091,0.0012799999999999999,1.734723475976807e-18,0.00013000000000000002,0.0
2025-01-01 00:00:00,B250002,G-600-A,00:35:00,00:47:00,1550.804,10073.92155511,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,102.4,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,35.0166666666666,1574.0,8,410.0,0.047,0.08957,0.03665,0.00499,0.01636,0.01058,0.00321,0.0004,0.0002,0.00094,0.05605,0.0005,0.0048,0.00054,0.0002,0.0495,0.12883,0.00635,0.007,0.02577,0.01657,0.00427,0.0004,0.0002,0.00108,0.03282,0.00143,0.0057,0.00048,0.00098,0.0025000000000000022,0.03926,-0.0303,0.0020100000000000005,0.009410000000000002,0.0059900000000000005,0.0010600000000000002,0.0,0.0,0.00014000000000000004,-0.02323,0.00093,0.0009000000000000006,-5.9999999999999995e-05,0.00078
2025-01-01 00:00:00,B250003,G-600-A,00:54:00,01:21:00,1022.283,34057.46965646,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,78.7,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,53.6833333333333,1576.0,19,447.0,0.038,0.10798,0.029,0.00784,0.01174,0.01803,0.00409,0.0004,0.0002,0.001,0.03209,0.00016,0.0046,0.00039,0.00058,0.04,0.12,0.007,0.007,0.01838,0.01762,0.00398,0.0004,0.0002,0.00102,0.034,0.0019,0.0058,0.00044,0.00101,0.0020000000000000018,0.012019999999999989,-0.022000000000000002,-0.0008399999999999996,0.00664,-0.00041000000000000064,-0.00010999999999999985,0.0,0.0,2.0000000000000052e-05,0.001910000000000002,0.00174,0.0011999999999999997,5.000000000000002e-05,0.00043000000000000004
2025-01-01 00:00:00,B250004,G-600-A,00:40:00,01:09:00,2807.064,6713.46377198,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,85.2,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,39.2833333333333,1573.0,16,500.0,0.04024,0.09161,0.0333,0.01391,0.01622,0.01154,0.00326,0.0004,0.0002,0.00096,0.04999,0.00021,0.0049,0.00045,0.0002,0.044,0.11,0.00614,0.013,0.02158,0.01548,0.00402,0.0004,0.0002,0.00106,0.02804,0.0014,0.0057,0.0004,0.00085,0.0037599999999999995,0.018390000000000004,-0.027160000000000004,-0.0009100000000000011,0.00536,0.003940000000000001,0.0007600000000000003,0.0,0.0,9.999999999999994e-05,-0.02195,0.00119,0.0008000000000000004,-4.999999999999997e-05,0.00065
2025-01-01 00:00:00,B250005,G-600-A,00:59:00,01:33:00,3930.87,13572.79214394,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,12.6,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,58.9666666666666,1569.0,21,336.0,0.05,0.08975,0.02695,0.00853,0.01581,0.01631,0.00321,0.000725,0.0002,0.00093,0.11169,0.00015,0.0048,0.00046,0.0002,0.05,0.10852,0.006,0.00993,0.02534,0.01689,0.00376,0.0004,0.0002,0.00098,0.03755,0.00201,0.0054,0.0004,0.00075,0.0,0.01877000000000001,-0.020950000000000003,0.0014000000000000002,0.00953,0.0005799999999999972,0.0005499999999999997,-9.999999999999999e-05,0.0,4.9999999999999914e-05,-0.07414,0.00186,0.0006000000000000007,-5.9999999999999995e-05,0.00055
2025-01-01 00:00:00,B250006,G-600-A,00:51:00,01:44:00,3480.077,24685.56776121,1528,0,50,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,63.8,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,51.5333333333333,1572.0,18,367.0,0.03468,0.09499,0.02882,0.00908,0.0145,0.02008,0.00315,0.00052,0.0002,0.0009,0.05081,0.00015,0.0047,0.00059,0.0002,0.03438,0.104,0.00599,0.00919,0.02525,0.02108,0.00384,0.0004,0.0002,0.00091,0.0303,0.0018,0.0054,0.00023,0.00099,-0.00030000000000000165,0.00900999999999999,-0.02283,0.00011000000000000072,0.010750000000000001,0.0010000000000000009,0.0006900000000000001,-9.999999999999999e-05,0.0,1.0000000000000026e-05,-0.02051,0.00165,0.0007000000000000001,-0.00036,0.0007849999999999997
2025-01-01 00:00:00,B250007,G-600-A,01:41:00,02:14:00,4054.82,52180.209318274996,1528,0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,127.5,0,0,0,0,18.3,0,0,0,0,0,0,0,0,0,101.683333333333,1569.0,27,577.0,0.035,0.09985,0.02641,0.00799,0.01196,0.01156,0.00388,0.0004,0.0002,0.001,0.04333,0.00011,0.0045,0.00021,0.00112,0.04,0.10439,0.00418,0.00774,0.03,0.01489,0.00344,0.0004,0.0002,0.00107,0.031,0.0016,0.0058,0.00068,0.0002,0.0049999999999999975,0.004540000000000002,-0.02223,-0.0002500000000000002,0.01804,0.0033299999999999996,-0.0004400000000000003,0.0,0.0,6.999999999999997e-05,-0.01233,0.00149,0.0013,0.00047000000000000004,-0.0005349999999999998
2025-02-28 00:00:00,D251259,G-600-A,01:05:00,01:19:00,3997.142,20871.81059378,1528,0,52,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,135.4,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,65.85,1578.0,21,434.0,0.03163,0.08835,0.05124,0.0072,0.01326,0.0073,0.00301,0.0004,0.0002,0.00096,0.03714,0.00035,0.0049,0.00057,0.0002,0.035,0.14209,0.007,0.00842,0.02658,0.00681,0.00355,0.0004,0.0002,0.00089,0.03,0.003,0.0055,0.00045,0.00053,0.003370000000000005,0.053739999999999996,-0.04424,0.0012200000000000006,0.01332,-0.00049,0.0005400000000000001,0.0,0.0,-7.000000000000008e-05,-0.0071400000000000005,0.00265,0.0005999999999999998,-0.00011999999999999999,0.00033
2025-01-01 00:00:00,B250009,G-600-A,00:48:00,01:01:00,2299.115,18413.35477844,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,117.2,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,48.15,1568.0,14,599.0,0.04111,0.09058,0.045,0.00718,0.01489,0.00975,0.00363,0.0004,0.0002,0.00098,0.05027,0.00012,0.0045,0.00047,0.00099,0.045,0.13602,0.007,0.01,0.022,0.01684,0.00413,0.0004,0.0002,0.00093,0.02507,0.0014,0.0053,0.00051,0.00114,0.0038899999999999976,0.04544000000000001,-0.038,0.0028200000000000005,0.007109999999999998,0.006280000000000003,0.0005,0.0,0.0,-4.9999999999999914e-05,-0.025200000000000004,0.0012799999999999999,0.0008000000000000004,4.000000000000005e-05,0.00014999999999999996
2025-01-01 00:00:00,B250010,G-600-A,01:23:00,01:45:00,4218.624,17631.40008732,1528,0,20,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,195.3,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,82.2833333333333,1568.0,26,604.0,0.03426,0.0944,0.03025,0.00685,0.01102,0.00695,0.00322,0.0004,0.0002,0.00082,0.00992,0.0007250000000000001,0.0047,0.00062,0.0002,0.04,0.11383,0.00558,0.009,0.02,0.01032,0.0046,0.0004,0.0002,0.00106,0.029,0.0013,0.0057,0.00029,0.00123,0.005740000000000002,0.019430000000000003,-0.024669999999999997,0.002149999999999999,0.00898,0.0033699999999999997,0.001205,0.0,0.0,0.00023999999999999998,0.01908,0.00057,0.001,-0.00033,0.0007849999999999997
2025-02-28 00:00:00,D251258,G-600-A,00:42:00,01:06:00,1757.294,10710.65446375,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,121.9,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,41.15,1575.0,11,213.0,0.0371,0.108,0.06,0.01649,0.01411,0.01028,0.00437,0.0004,0.0002,0.00088,0.06415,0.00028,0.0048,0.0008,0.0002,0.03549,0.14458,0.0065,0.01813,0.02206,0.01025,0.00418,0.0004,0.0002,0.00082,0.03631,0.00228,0.0053,0.00066,0.0002,-0.0016100000000000003,0.03657999999999999,-0.0535,0.001639999999999999,0.00795,-2.9999999999998778e-05,-0.00019000000000000006,0.0,0.0,-6.000000000000005e-05,-0.027839999999999997,0.002,0.0005000000000000004,-0.00014000000000000004,0.0
2025-01-01 00:00:00,B250012,G-600-A,01:02:00,01:28:00,3145.879,27665.94660947,1528,0,49,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,129.5,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,62.1666666666666,1568.0,17,312.0,0.03,0.08033,0.02979,0.00777,0.01197,0.00806,0.00316,0.0004,0.0002,0.00078,0.03408,0.00025,0.0049,0.00044,0.0002,0.046,0.11821,0.00742,0.011,0.023,0.0137,0.00417,0.0004,0.0002,0.00096,0.024,0.0014,0.0058,0.00027,0.00129,0.014574999999999998,0.03788,-0.02237,0.0032299999999999994,0.01103,0.005640000000000001,0.00101,0.0,0.0,0.00018000000000000004,-0.010079999999999999,0.00115,0.0008999999999999998,-0.00017,0.0007849999999999997
2025-01-01 00:00:00,B250013,G-600-A,01:00:00,01:10:00,4134.008,21575.230263,1528,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,116.4,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,60.15,1568.0,22,561.0,0.03967,0.09111,0.055,0.01021,0.01584,0.01077,0.00364,0.0004,0.0002,0.00108,0.07486,0.00021,0.0045,0.00044,0.00115,0.04366,0.13146,0.0073,0.01193,0.01539,0.01148,0.00318,0.0004,0.0002,0.00087,0.02948,0.0023,0.0055,0.00061,0.0002,0.0039900000000000005,0.04035,-0.0477,0.0017199999999999993,-0.00045000000000000075,0.0007100000000000006,-0.0004599999999999999,0.0,0.0,-0.00021,-0.04538,0.00209,0.001,0.00016999999999999996,-0.0005349999999999998
